Region,Distrito,Comuna,LocalNro. Mesa,Tipo Mesa,Electores,Nro. En Voto,Candidato,Votos TER
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,34,V,34V,334,92,LUCIANO CRUZ-COKE CARVALLO,8
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,M,35M,328,57,GIORGIO JACKSON DRAGO,21
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,M,35M,328,58,NATALIA CASTILLO MUÑOZ,4
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,M,35M,328,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,M,35M,328,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,M,35M,328,92,LUCIANO CRUZ-COKE CARVALLO,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,V,35V,332,57,GIORGIO JACKSON DRAGO,16
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,V,35V,332,58,NATALIA CASTILLO MUÑOZ,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,V,35V,332,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,V,35V,332,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,35,V,35V,332,92,LUCIANO CRUZ-COKE CARVALLO,7
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,M,121M,325,57,GIORGIO JACKSON DRAGO,32
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,M,121M,325,58,NATALIA CASTILLO MUÑOZ,4
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,M,121M,325,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,M,121M,325,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,M,121M,325,92,LUCIANO CRUZ-COKE CARVALLO,12
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,V,121V,333,57,GIORGIO JACKSON DRAGO,36
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,V,121V,333,58,NATALIA CASTILLO MUÑOZ,5
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,V,121V,333,59,GONZALO WINTER ETCHEBERRY,2
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,V,121V,333,88,SEBASTIAN TORREALBA ALVARADO,4
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,121,V,121V,333,92,LUCIANO CRUZ-COKE CARVALLO,13
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,M,122M,327,57,GIORGIO JACKSON DRAGO,27
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,M,122M,327,58,NATALIA CASTILLO MUÑOZ,3
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,M,122M,327,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,M,122M,327,88,SEBASTIAN TORREALBA ALVARADO,2
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,M,122M,327,92,LUCIANO CRUZ-COKE CARVALLO,10
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,V,122V,329,57,GIORGIO JACKSON DRAGO,50
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,V,122V,329,58,NATALIA CASTILLO MUÑOZ,3
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,V,122V,329,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,V,122V,329,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,122,V,122V,329,92,LUCIANO CRUZ-COKE CARVALLO,12
13,10,LA GRANJA,ESCUELA BASICA ISLAS DE CHILE,123,M,123M,331,57,GIORGIO JACKSON DRAGO,41
